WORK_OBJECT_AVAILABLE_DATE|BO_Team|WORK_OBJECT_ID_Count|Team Location
2020-02-02|CDT MUMBAI|53|Offshore
2020-02-02|CORPORATE PENSIONS||Offshore
2020-02-02|CORPORATE_PENSIONS||England
2020-02-02|DA ADMIN||Offshore
2020-02-02|EPP_MK1||England
2020-02-02|EPP_MK2-4||England
2020-02-02|IB PAY & SERVICING MUMBAI||Offshore
2020-02-02|IB_BEREAVEMENTS||England
2020-02-02|ILLUSTRATIONS MUMBAI|5|Offshore
2020-02-02|IPM FSAVC MUMBAI||Offshore
2020-02-02|MPP||England
2020-02-02|MPP_SCHEME_SERVICING||England
2020-02-02|NEW BUSINESS||Offshore
2020-02-02|NEW_WORLD_BEREAVEMENTS||England
2020-02-02|OB_LIFE_BEREAVEMENTS|1|England
2020-02-02|OPAL_BEREAVEMENTS||England
2020-02-02|PCPS_PCRS||England
2020-02-02|PG_SERV||England
2020-02-02|POLICY HOLDER - LIFE (NW) MUMBAI|5|Offshore
2020-02-02|POLICY HOLDER - LIFE (OB) MUMBAI||Offshore
2020-02-02|PRUBOND||England
2020-02-02|PRUBOND NBS (DGT)||Offshore
2020-02-02|PRUBOND SERVICING & CLAIMS MUMBAI|17|Offshore
2020-02-02|PRUBONDS NEW BUSINESS||Offshore
2020-02-02|PRUFUND_BEREAVEMENTS|1|England
2020-02-02|RIG & PH PP MUMBAI|16|Offshore
2020-02-02|RP||England
2020-02-02|RP_BEREAVEMENTS||England
2020-02-02|RPPAP MUMBAI||Offshore
2020-02-02|RPTB||England
2020-02-02|SCHEME NORTH MUMBAI||Offshore
2020-02-02|SERVICING|7|Offshore
2020-02-02|SHP_CLAIMS||England
2020-02-02|SHP_GPP_SERVICING||England
2020-02-02|SHP_MPP_FC|5|England
2020-02-02|SHP_MPP_REVISIONS||England
2020-02-02|TEACHERS||England
2020-02-03|ADVISER - LIFE (CH) MUMBAI|4|Offshore
2020-02-03|ANNUITIES SERVICING|509|Offshore
2020-02-03|AVC MUMBAI|1643|Offshore
2020-02-03|AVC_CLAIMS|82|England
2020-02-03|AVC_REVISIONS|18|England
2020-02-03|AVC_SERVICING|119|England
2020-02-03|BEREAVEMENTS|56|Offshore
2020-02-03|CDR DSS|9|Offshore
2020-02-03|CDT MUMBAI|515|Offshore
2020-02-03|CORPORATE PENSIONS|89|Offshore
2020-02-03|CORPORATE_PENSIONS|11|England
2020-02-03|DA ADMIN|55|Offshore
2020-02-03|EPP_MK1|32|England
2020-02-03|EPP_MK2-4|25|England
2020-02-03|IB PAY & SERVICING MUMBAI|270|Offshore
2020-02-03|IB_BEREAVEMENTS|145|England
2020-02-03|ILLUSTRATIONS MUMBAI|398|Offshore
2020-02-03|IPM FSAVC MUMBAI|3|Offshore
2020-02-03|MPP|32|England
2020-02-03|MPP_SCHEME_SERVICING|95|England
2020-02-03|NEW BUSINESS|12|Offshore
2020-02-03|NEW_WORLD_BEREAVEMENTS|15|England
2020-02-03|OB_LIFE_BEREAVEMENTS|61|England
2020-02-03|OPAL_BEREAVEMENTS|13|England
2020-02-03|PCPS_PCRS|4|England
2020-02-03|PG_SERV|45|England
2020-02-03|POLICY HOLDER - LIFE (NW) MUMBAI|199|Offshore
2020-02-03|POLICY HOLDER - LIFE (OB) MUMBAI|231|Offshore
2020-02-03|PRUBOND|2|England
2020-02-03|PRUBOND NBS (DGT)|95|Offshore
2020-02-03|PRUBOND SERVICING & CLAIMS MUMBAI|1189|Offshore
2020-02-03|PRUBONDS NEW BUSINESS|206|Offshore
2020-02-03|PRUFUND_BEREAVEMENTS|46|England
2020-02-03|RIG & PH PP MUMBAI|1121|Offshore
2020-02-03|RP|66|England
2020-02-03|RP_BEREAVEMENTS|11|England
2020-02-03|RPPAP MUMBAI|24|Offshore
2020-02-03|RPTB|73|England
2020-02-03|SCHEME NORTH MUMBAI|4|Offshore
2020-02-03|SERVICING|52|Offshore
2020-02-03|SHP_CLAIMS|46|England
2020-02-03|SHP_GPP_SERVICING|154|England
2020-02-03|SHP_MPP_FC|149|England
2020-02-03|SHP_MPP_REVISIONS|24|England
2020-02-03|TEACHERS|13|England
2020-02-04|ADVISER - LIFE (CH) MUMBAI|6|Offshore
2020-02-04|ANNUITIES SERVICING|556|Offshore
2020-02-04|AVC MUMBAI|894|Offshore
2020-02-04|AVC_CLAIMS|73|England
2020-02-04|AVC_REVISIONS|23|England
2020-02-04|AVC_SERVICING|227|England
2020-02-04|BEREAVEMENTS|40|Offshore
2020-02-04|CDR DSS|2|Offshore
2020-02-04|CDT MUMBAI|353|Offshore
2020-02-04|CORPORATE PENSIONS|53|Offshore
2020-02-04|CORPORATE_PENSIONS|15|England
2020-02-04|DA ADMIN|44|Offshore
2020-02-04|EPP_MK1|29|England
2020-02-04|EPP_MK2-4|30|England
2020-02-04|IB PAY & SERVICING MUMBAI|169|Offshore
2020-02-04|IB_BEREAVEMENTS|135|England
2020-02-04|ILLUSTRATIONS MUMBAI|387|Offshore
2020-02-04|IPM FSAVC MUMBAI|2|Offshore
2020-02-04|MPP|48|England
2020-02-04|MPP_SCHEME_SERVICING|118|England
2020-02-04|NEW BUSINESS|8|Offshore
2020-02-04|NEW_WORLD_BEREAVEMENTS|26|England
2020-02-04|OB_LIFE_BEREAVEMENTS|23|England
2020-02-04|OPAL_BEREAVEMENTS|8|England
2020-02-04|PCPS_PCRS|3|England
2020-02-04|PG_SERV|61|England
2020-02-04|POLICY HOLDER - LIFE (NW) MUMBAI|197|Offshore
2020-02-04|POLICY HOLDER - LIFE (OB) MUMBAI|320|Offshore
2020-02-04|PRUBOND|1|England
2020-02-04|PRUBOND NBS (DGT)|102|Offshore
2020-02-04|PRUBOND SERVICING & CLAIMS MUMBAI|1028|Offshore
2020-02-04|PRUBONDS NEW BUSINESS|195|Offshore
2020-02-04|PRUFUND_BEREAVEMENTS|48|England
2020-02-04|RIG & PH PP MUMBAI|1099|Offshore
2020-02-04|RP|80|England
2020-02-04|RP_BEREAVEMENTS|19|England
2020-02-04|RPPAP MUMBAI|16|Offshore
2020-02-04|RPTB|79|England
2020-02-04|SCHEME NORTH MUMBAI|5|Offshore
2020-02-04|SERVICING|120|Offshore
2020-02-04|SHP_CLAIMS|44|England
2020-02-04|SHP_GPP_SERVICING|169|England
2020-02-04|SHP_MPP_FC|131|England
2020-02-04|SHP_MPP_REVISIONS|33|England
2020-02-04|TEACHERS|12|England
2020-02-05|ADVISER - LIFE (CH) MUMBAI|1|Offshore
2020-02-05|ANNUITIES SERVICING|679|Offshore
2020-02-05|AVC MUMBAI|1012|Offshore
2020-02-05|AVC_CLAIMS|72|England
2020-02-05|AVC_REVISIONS|22|England
2020-02-05|AVC_SERVICING|126|England
2020-02-05|BEREAVEMENTS|29|Offshore
2020-02-05|CDR DSS|1|Offshore
2020-02-05|CDT MUMBAI|383|Offshore
2020-02-05|CORPORATE PENSIONS|57|Offshore
2020-02-05|CORPORATE_PENSIONS|14|England
2020-02-05|DA ADMIN|36|Offshore
2020-02-05|EPP_MK1|21|England
2020-02-05|EPP_MK2-4|10|England
2020-02-05|IB PAY & SERVICING MUMBAI|246|Offshore
2020-02-05|IB_BEREAVEMENTS|114|England
2020-02-05|ILLUSTRATIONS MUMBAI|421|Offshore
2020-02-05|IPM FSAVC MUMBAI|2|Offshore
2020-02-05|MPP|33|England
2020-02-05|MPP_SCHEME_SERVICING|125|England
2020-02-05|NEW BUSINESS|19|Offshore
2020-02-05|NEW_WORLD_BEREAVEMENTS|13|England
2020-02-05|OB_LIFE_BEREAVEMENTS|71|England
2020-02-05|OPAL_BEREAVEMENTS|9|England
2020-02-05|PCPS_PCRS|2|England
2020-02-05|PG_SERV|34|England
2020-02-05|POLICY HOLDER - LIFE (NW) MUMBAI|202|Offshore
2020-02-05|POLICY HOLDER - LIFE (OB) MUMBAI|398|Offshore
2020-02-05|PRUBOND|1|England
2020-02-05|PRUBOND NBS (DGT)|112|Offshore
2020-02-05|PRUBOND SERVICING & CLAIMS MUMBAI|1073|Offshore
2020-02-05|PRUBONDS NEW BUSINESS|172|Offshore
2020-02-05|PRUFUND_BEREAVEMENTS|43|England
2020-02-05|RIG & PH PP MUMBAI|1171|Offshore
2020-02-05|RP|99|England
2020-02-05|RP_BEREAVEMENTS|6|England
2020-02-05|RPPAP MUMBAI|22|Offshore
2020-02-05|RPTB|48|England
2020-02-05|SCHEME NORTH MUMBAI|3|Offshore
2020-02-05|SERVICING|50|Offshore
2020-02-05|SHP_CLAIMS|37|England
2020-02-05|SHP_GPP_SERVICING|138|England
2020-02-05|SHP_MPP_FC|89|England
2020-02-05|SHP_MPP_REVISIONS|27|England
2020-02-05|TEACHERS|10|England
2020-02-06|ADVISER - LIFE (CH) MUMBAI|3|Offshore
2020-02-06|ANNUITIES SERVICING|441|Offshore
2020-02-06|AVC MUMBAI|837|Offshore
2020-02-06|AVC_CLAIMS|86|England
2020-02-06|AVC_REVISIONS|19|England
2020-02-06|AVC_SERVICING|588|England
2020-02-06|BEREAVEMENTS|27|Offshore
2020-02-06|CDR DSS|2|Offshore
2020-02-06|CDT MUMBAI|379|Offshore
2020-02-06|CORPORATE PENSIONS|72|Offshore
2020-02-06|CORPORATE_PENSIONS|7|England
2020-02-06|DA ADMIN|50|Offshore
2020-02-06|EPP_MK1|21|England
2020-02-06|EPP_MK2-4|17|England
2020-02-06|IB PAY & SERVICING MUMBAI|282|Offshore
2020-02-06|IB_BEREAVEMENTS|97|England
2020-02-06|ILLUSTRATIONS MUMBAI|395|Offshore
2020-02-06|IPM FSAVC MUMBAI|3|Offshore
2020-02-06|MPP|46|England
2020-02-06|MPP_SCHEME_SERVICING|87|England
2020-02-06|NEW BUSINESS|12|Offshore
2020-02-06|NEW_WORLD_BEREAVEMENTS|20|England
2020-02-06|OB_LIFE_BEREAVEMENTS|74|England
2020-02-06|OPAL_BEREAVEMENTS|21|England
2020-02-06|PCPS_PCRS|2|England
2020-02-06|PG_SERV|41|England
2020-02-06|POLICY HOLDER - LIFE (NW) MUMBAI|1551|Offshore
2020-02-06|POLICY HOLDER - LIFE (OB) MUMBAI|439|Offshore
2020-02-06|PRUBOND||England
2020-02-06|PRUBOND NBS (DGT)|107|Offshore
2020-02-06|PRUBOND SERVICING & CLAIMS MUMBAI|1050|Offshore
2020-02-06|PRUBONDS NEW BUSINESS|211|Offshore
2020-02-06|PRUFUND_BEREAVEMENTS|38|England
2020-02-06|RIG & PH PP MUMBAI|1054|Offshore
2020-02-06|RP|62|England
2020-02-06|RP_BEREAVEMENTS|11|England
2020-02-06|RPPAP MUMBAI|38|Offshore
2020-02-06|RPTB|57|England
2020-02-06|SCHEME NORTH MUMBAI|4|Offshore
2020-02-06|SERVICING|113|Offshore
2020-02-06|SHP_CLAIMS|35|England
2020-02-06|SHP_GPP_SERVICING|173|England
2020-02-06|SHP_MPP_FC|137|England
2020-02-06|SHP_MPP_REVISIONS|25|England
2020-02-06|TEACHERS|8|England
2020-02-07|ADVISER - LIFE (CH) MUMBAI|4|Offshore
2020-02-07|ANNUITIES SERVICING|307|Offshore
2020-02-07|AVC MUMBAI|973|Offshore
2020-02-07|AVC_CLAIMS|70|England
2020-02-07|AVC_REVISIONS|13|England
2020-02-07|AVC_SERVICING|109|England
2020-02-07|BEREAVEMENTS|25|Offshore
2020-02-07|CDR DSS||Offshore
2020-02-07|CDT MUMBAI|347|Offshore
2020-02-07|CORPORATE PENSIONS|64|Offshore
2020-02-07|CORPORATE_PENSIONS|6|England
2020-02-07|DA ADMIN|26|Offshore
2020-02-07|EPP_MK1|32|England
2020-02-07|EPP_MK2-4|12|England
2020-02-07|IB PAY & SERVICING MUMBAI|277|Offshore
2020-02-07|IB_BEREAVEMENTS|108|England
2020-02-07|ILLUSTRATIONS MUMBAI|329|Offshore
2020-02-07|IPM FSAVC MUMBAI|18|Offshore
2020-02-07|MPP|34|England
2020-02-07|MPP_SCHEME_SERVICING|104|England
2020-02-07|NEW BUSINESS|8|Offshore
2020-02-07|NEW_WORLD_BEREAVEMENTS|14|England
2020-02-07|OB_LIFE_BEREAVEMENTS|47|England
2020-02-07|OPAL_BEREAVEMENTS|16|England
2020-02-07|PCPS_PCRS|4|England
2020-02-07|PG_SERV|33|England
2020-02-07|POLICY HOLDER - LIFE (NW) MUMBAI|254|Offshore
2020-02-07|POLICY HOLDER - LIFE (OB) MUMBAI|155|Offshore
2020-02-07|PRUBOND||England
2020-02-07|PRUBOND NBS (DGT)|105|Offshore
2020-02-07|PRUBOND SERVICING & CLAIMS MUMBAI|975|Offshore
2020-02-07|PRUBONDS NEW BUSINESS|168|Offshore
2020-02-07|PRUFUND_BEREAVEMENTS|50|England
2020-02-07|RIG & PH PP MUMBAI|849|Offshore
2020-02-07|RP|49|England
2020-02-07|RP_BEREAVEMENTS|3|England
2020-02-07|RPPAP MUMBAI|30|Offshore
2020-02-07|RPTB|56|England
2020-02-07|SCHEME NORTH MUMBAI|2|Offshore
2020-02-07|SERVICING|107|Offshore
2020-02-07|SHP_CLAIMS|33|England
2020-02-07|SHP_GPP_SERVICING|136|England
2020-02-07|SHP_MPP_FC|127|England
2020-02-07|SHP_MPP_REVISIONS|33|England
2020-02-07|TEACHERS|6|England
2020-02-08|ADVISER - LIFE (CH) MUMBAI||Offshore
2020-02-08|ANNUITIES SERVICING|3|Offshore
2020-02-08|AVC MUMBAI|8|Offshore
2020-02-08|AVC_CLAIMS||England
2020-02-08|AVC_REVISIONS||England
2020-02-08|AVC_SERVICING||England
2020-02-08|BEREAVEMENTS|1|Offshore
2020-02-08|CDR DSS||Offshore
2020-02-08|CDT MUMBAI|190|Offshore
2020-02-08|CORPORATE PENSIONS||Offshore
2020-02-08|CORPORATE_PENSIONS|6|England
2020-02-08|DA ADMIN||Offshore
2020-02-08|EPP_MK1||England
2020-02-08|EPP_MK2-4|2|England
2020-02-08|IB PAY & SERVICING MUMBAI|1|Offshore
2020-02-08|IB_BEREAVEMENTS||England
2020-02-08|ILLUSTRATIONS MUMBAI|5|Offshore
2020-02-08|IPM FSAVC MUMBAI||Offshore
2020-02-08|MPP||England
2020-02-08|MPP_SCHEME_SERVICING|1|England
2020-02-08|NEW BUSINESS|2|Offshore
2020-02-08|NEW_WORLD_BEREAVEMENTS||England
2020-02-08|OB_LIFE_BEREAVEMENTS|3|England
2020-02-08|OPAL_BEREAVEMENTS||England
2020-02-08|PCPS_PCRS||England
2020-02-08|PG_SERV||England
2020-02-08|POLICY HOLDER - LIFE (NW) MUMBAI|1|Offshore
2020-02-08|POLICY HOLDER - LIFE (OB) MUMBAI|152|Offshore
2020-02-08|PRUBOND||England
2020-02-08|PRUBOND NBS (DGT)||Offshore
2020-02-08|PRUBOND SERVICING & CLAIMS MUMBAI|68|Offshore
2020-02-08|PRUBONDS NEW BUSINESS|2|Offshore
2020-02-08|PRUFUND_BEREAVEMENTS|2|England
2020-02-08|RIG & PH PP MUMBAI|44|Offshore
2020-02-08|RP||England
2020-02-08|RP_BEREAVEMENTS||England
2020-02-08|RPPAP MUMBAI|48|Offshore
2020-02-08|RPTB|1|England
2020-02-08|SCHEME NORTH MUMBAI||Offshore
2020-02-08|SERVICING|52|Offshore
2020-02-08|SHP_CLAIMS||England
2020-02-08|SHP_GPP_SERVICING|6|England
2020-02-08|SHP_MPP_FC||England
2020-02-08|SHP_MPP_REVISIONS||England
2020-02-08|TEACHERS||England
2020-02-09|ADVISER - LIFE (CH) MUMBAI||Offshore
2020-02-09|ANNUITIES SERVICING|3|Offshore
2020-02-09|AVC MUMBAI|9|Offshore
2020-02-09|AVC_CLAIMS||England
2020-02-09|AVC_REVISIONS||England
2020-02-09|AVC_SERVICING||England
2020-02-09|BEREAVEMENTS||Offshore
2020-02-09|CDR DSS||Offshore
2020-02-09|CDT MUMBAI|43|Offshore
2020-02-09|CORPORATE PENSIONS||Offshore
2020-02-09|CORPORATE_PENSIONS||England
2020-02-09|DA ADMIN||Offshore
2020-02-09|EPP_MK1||England
2020-02-09|EPP_MK2-4||England
2020-02-09|IB PAY & SERVICING MUMBAI||Offshore
2020-02-09|IB_BEREAVEMENTS||England
2020-02-09|ILLUSTRATIONS MUMBAI|6|Offshore
2020-02-09|IPM FSAVC MUMBAI||Offshore
2020-02-09|MPP|1|England
2020-02-09|MPP_SCHEME_SERVICING||England
2020-02-09|NEW BUSINESS||Offshore
2020-02-09|NEW_WORLD_BEREAVEMENTS|1|England
2020-02-09|OB_LIFE_BEREAVEMENTS|1|England
2020-02-09|OPAL_BEREAVEMENTS||England
2020-02-09|PCPS_PCRS||England
2020-02-09|PG_SERV||England
2020-02-09|POLICY HOLDER - LIFE (NW) MUMBAI|6|Offshore
2020-02-09|POLICY HOLDER - LIFE (OB) MUMBAI||Offshore
2020-02-09|PRUBOND||England
2020-02-09|PRUBOND NBS (DGT)||Offshore
2020-02-09|PRUBOND SERVICING & CLAIMS MUMBAI|16|Offshore
2020-02-09|PRUBONDS NEW BUSINESS|2|Offshore
2020-02-09|PRUFUND_BEREAVEMENTS|1|England
2020-02-09|RIG & PH PP MUMBAI|27|Offshore
2020-02-09|RP|1|England
2020-02-09|RP_BEREAVEMENTS||England
2020-02-09|RPPAP MUMBAI||Offshore
2020-02-09|RPTB||England
2020-02-09|SCHEME NORTH MUMBAI||Offshore
2020-02-09|SERVICING|1|Offshore
2020-02-09|SHP_CLAIMS||England
2020-02-09|SHP_GPP_SERVICING||England
2020-02-09|SHP_MPP_FC|2|England
2020-02-09|SHP_MPP_REVISIONS||England
2020-02-09|TEACHERS||England
2020-02-10|ADVISER - LIFE (CH) MUMBAI|6|Offshore
2020-02-10|ANNUITIES SERVICING|525|Offshore
2020-02-10|AVC MUMBAI|1794|Offshore
2020-02-10|AVC_CLAIMS|64|England
2020-02-10|AVC_REVISIONS|8|England
2020-02-10|AVC_SERVICING|131|England
2020-02-10|BEREAVEMENTS|39|Offshore
2020-02-10|CDR DSS|11|Offshore
2020-02-10|CDT MUMBAI|535|Offshore
2020-02-10|CORPORATE PENSIONS|103|Offshore
2020-02-10|CORPORATE_PENSIONS|5|England
2020-02-10|DA ADMIN|57|Offshore
2020-02-10|EPP_MK1|28|England
2020-02-10|EPP_MK2-4|17|England
2020-02-10|IB PAY & SERVICING MUMBAI|313|Offshore
2020-02-10|IB_BEREAVEMENTS|133|England
2020-02-10|ILLUSTRATIONS MUMBAI|436|Offshore
2020-02-10|IPM FSAVC MUMBAI|3|Offshore
2020-02-10|MPP|42|England
2020-02-10|MPP_SCHEME_SERVICING|125|England
2020-02-10|NEW BUSINESS|11|Offshore
2020-02-10|NEW_WORLD_BEREAVEMENTS|27|England
2020-02-10|OB_LIFE_BEREAVEMENTS|65|England
2020-02-10|OPAL_BEREAVEMENTS|20|England
2020-02-10|PCPS_PCRS|4|England
2020-02-10|PG_SERV|28|England
2020-02-10|POLICY HOLDER - LIFE (NW) MUMBAI|205|Offshore
2020-02-10|POLICY HOLDER - LIFE (OB) MUMBAI|175|Offshore
2020-02-10|PRUBOND|4|England
2020-02-10|PRUBOND NBS (DGT)|117|Offshore
2020-02-10|PRUBOND SERVICING & CLAIMS MUMBAI|1114|Offshore
2020-02-10|PRUBONDS NEW BUSINESS|196|Offshore
2020-02-10|PRUFUND_BEREAVEMENTS|42|England
2020-02-10|RIG & PH PP MUMBAI|1230|Offshore
2020-02-10|RP|69|England
2020-02-10|RP_BEREAVEMENTS|10|England
2020-02-10|RPPAP MUMBAI|66|Offshore
2020-02-10|RPTB|79|England
2020-02-10|SCHEME NORTH MUMBAI|4|Offshore
2020-02-10|SERVICING|72|Offshore
2020-02-10|SHP_CLAIMS|53|England
2020-02-10|SHP_GPP_SERVICING|188|England
2020-02-10|SHP_MPP_FC|161|England
2020-02-10|SHP_MPP_REVISIONS|32|England
2020-02-10|TEACHERS|7|England
2020-02-11|ADVISER - LIFE (CH) MUMBAI|2|Offshore
2020-02-11|ANNUITIES SERVICING|607|Offshore
2020-02-11|AVC MUMBAI|766|Offshore
2020-02-11|AVC_CLAIMS|58|England
2020-02-11|AVC_REVISIONS|12|England
2020-02-11|AVC_SERVICING|99|England
2020-02-11|BEREAVEMENTS|61|Offshore
2020-02-11|CDR DSS|4|Offshore
2020-02-11|CDT MUMBAI|467|Offshore
2020-02-11|CORPORATE PENSIONS|59|Offshore
2020-02-11|CORPORATE_PENSIONS|7|England
2020-02-11|DA ADMIN|45|Offshore
2020-02-11|EPP_MK1|23|England
2020-02-11|EPP_MK2-4|25|England
2020-02-11|IB PAY & SERVICING MUMBAI|302|Offshore
2020-02-11|IB_BEREAVEMENTS|102|England
2020-02-11|ILLUSTRATIONS MUMBAI|475|Offshore
2020-02-11|IPM FSAVC MUMBAI||Offshore
2020-02-11|MPP|35|England
2020-02-11|MPP_SCHEME_SERVICING|98|England
2020-02-11|NEW BUSINESS|12|Offshore
2020-02-11|NEW_WORLD_BEREAVEMENTS|23|England
2020-02-11|OB_LIFE_BEREAVEMENTS|26|England
2020-02-11|OPAL_BEREAVEMENTS|21|England
2020-02-11|PCPS_PCRS|4|England
2020-02-11|PG_SERV|48|England
2020-02-11|POLICY HOLDER - LIFE (NW) MUMBAI|248|Offshore
2020-02-11|POLICY HOLDER - LIFE (OB) MUMBAI|150|Offshore
2020-02-11|PRUBOND||England
2020-02-11|PRUBOND NBS (DGT)|101|Offshore
2020-02-11|PRUBOND SERVICING & CLAIMS MUMBAI|1063|Offshore
2020-02-11|PRUBONDS NEW BUSINESS|209|Offshore
2020-02-11|PRUFUND_BEREAVEMENTS|39|England
2020-02-11|RIG & PH PP MUMBAI|1076|Offshore
2020-02-11|RP|64|England
2020-02-11|RP_BEREAVEMENTS|9|England
2020-02-11|RPPAP MUMBAI|30|Offshore
2020-02-11|RPTB|62|England
2020-02-11|SCHEME NORTH MUMBAI|5|Offshore
2020-02-11|SERVICING|61|Offshore
2020-02-11|SHP_CLAIMS|42|England
2020-02-11|SHP_GPP_SERVICING|162|England
2020-02-11|SHP_MPP_FC|94|England
2020-02-11|SHP_MPP_REVISIONS|34|England
2020-02-11|TEACHERS|11|England
2020-02-12|ADVISER - LIFE (CH) MUMBAI|5|Offshore
2020-02-12|ANNUITIES SERVICING|391|Offshore
2020-02-12|AVC MUMBAI|840|Offshore
2020-02-12|AVC_CLAIMS|64|England
2020-02-12|AVC_REVISIONS|8|England
2020-02-12|AVC_SERVICING|120|England
2020-02-12|BEREAVEMENTS|26|Offshore
2020-02-12|CDR DSS|1|Offshore
2020-02-12|CDT MUMBAI|438|Offshore
2020-02-12|CORPORATE PENSIONS|51|Offshore
2020-02-12|CORPORATE_PENSIONS|6|England
2020-02-12|DA ADMIN|52|Offshore
2020-02-12|EPP_MK1|18|England
2020-02-12|EPP_MK2-4|17|England
2020-02-12|IB PAY & SERVICING MUMBAI|289|Offshore
2020-02-12|IB_BEREAVEMENTS|107|England
2020-02-12|ILLUSTRATIONS MUMBAI|408|Offshore
2020-02-12|IPM FSAVC MUMBAI|1|Offshore
2020-02-12|MPP|35|England
2020-02-12|MPP_SCHEME_SERVICING|99|England
2020-02-12|NEW BUSINESS|8|Offshore
2020-02-12|NEW_WORLD_BEREAVEMENTS|12|England
2020-02-12|OB_LIFE_BEREAVEMENTS|65|England
2020-02-12|OPAL_BEREAVEMENTS|14|England
2020-02-12|PCPS_PCRS|3|England
2020-02-12|PG_SERV|39|England
2020-02-12|POLICY HOLDER - LIFE (NW) MUMBAI|190|Offshore
2020-02-12|POLICY HOLDER - LIFE (OB) MUMBAI|166|Offshore
2020-02-12|PRUBOND|3|England
2020-02-12|PRUBOND NBS (DGT)|87|Offshore
2020-02-12|PRUBOND SERVICING & CLAIMS MUMBAI|1080|Offshore
2020-02-12|PRUBONDS NEW BUSINESS|187|Offshore
2020-02-12|PRUFUND_BEREAVEMENTS|53|England
2020-02-12|RIG & PH PP MUMBAI|1061|Offshore
2020-02-12|RP|88|England
2020-02-12|RP_BEREAVEMENTS|11|England
2020-02-12|RPPAP MUMBAI|26|Offshore
2020-02-12|RPTB|62|England
2020-02-12|SCHEME NORTH MUMBAI|3|Offshore
2020-02-12|SERVICING|45|Offshore
2020-02-12|SHP_CLAIMS|36|England
2020-02-12|SHP_GPP_SERVICING|154|England
2020-02-12|SHP_MPP_FC|126|England
2020-02-12|SHP_MPP_REVISIONS|18|England
2020-02-12|TEACHERS|8|England
2020-02-13|ADVISER - LIFE (CH) MUMBAI||Offshore
2020-02-13|ANNUITIES SERVICING|350|Offshore
2020-02-13|AVC MUMBAI|800|Offshore
2020-02-13|AVC_CLAIMS|81|England
2020-02-13|AVC_REVISIONS|6|England
2020-02-13|AVC_SERVICING|128|England
2020-02-13|BEREAVEMENTS|33|Offshore
2020-02-13|CDR DSS|3|Offshore
2020-02-13|CDT MUMBAI|452|Offshore
2020-02-13|CORPORATE PENSIONS|62|Offshore
2020-02-13|CORPORATE_PENSIONS|14|England
2020-02-13|DA ADMIN|60|Offshore
2020-02-13|EPP_MK1|20|England
2020-02-13|EPP_MK2-4|17|England
2020-02-13|IB PAY & SERVICING MUMBAI|427|Offshore
2020-02-13|IB_BEREAVEMENTS|114|England
2020-02-13|ILLUSTRATIONS MUMBAI|468|Offshore
2020-02-13|IPM FSAVC MUMBAI|5|Offshore
2020-02-13|MPP|30|England
2020-02-13|MPP_SCHEME_SERVICING|97|England
2020-02-13|NEW BUSINESS|14|Offshore
2020-02-13|NEW_WORLD_BEREAVEMENTS|21|England
2020-02-13|OB_LIFE_BEREAVEMENTS|53|England
2020-02-13|OPAL_BEREAVEMENTS|13|England
2020-02-13|PCPS_PCRS|4|England
2020-02-13|PG_SERV|28|England
2020-02-13|POLICY HOLDER - LIFE (NW) MUMBAI|195|Offshore
2020-02-13|POLICY HOLDER - LIFE (OB) MUMBAI|306|Offshore
2020-02-13|PRUBOND||England
2020-02-13|PRUBOND NBS (DGT)|92|Offshore
2020-02-13|PRUBOND SERVICING & CLAIMS MUMBAI|1139|Offshore
2020-02-13|PRUBONDS NEW BUSINESS|228|Offshore
2020-02-13|PRUFUND_BEREAVEMENTS|61|England
2020-02-13|RIG & PH PP MUMBAI|979|Offshore
2020-02-13|RP|93|England
2020-02-13|RP_BEREAVEMENTS|8|England
2020-02-13|RPPAP MUMBAI|31|Offshore
2020-02-13|RPTB|69|England
2020-02-13|SCHEME NORTH MUMBAI|7|Offshore
2020-02-13|SERVICING|64|Offshore
2020-02-13|SHP_CLAIMS|27|England
2020-02-13|SHP_GPP_SERVICING|142|England
2020-02-13|SHP_MPP_FC|113|England
2020-02-13|SHP_MPP_REVISIONS|30|England
2020-02-13|TEACHERS|7|England
2020-02-14|ADVISER - LIFE (CH) MUMBAI|5|Offshore
2020-02-14|ANNUITIES SERVICING|242|Offshore
2020-02-14|AVC MUMBAI|621|Offshore
2020-02-14|AVC_CLAIMS|82|England
2020-02-14|AVC_REVISIONS|11|England
2020-02-14|AVC_SERVICING|107|England
2020-02-14|BEREAVEMENTS|310|Offshore
2020-02-14|CDR DSS|1|Offshore
2020-02-14|CDT MUMBAI|392|Offshore
2020-02-14|CORPORATE PENSIONS|54|Offshore
2020-02-14|CORPORATE_PENSIONS|8|England
2020-02-14|DA ADMIN|31|Offshore
2020-02-14|EPP_MK1|45|England
2020-02-14|EPP_MK2-4|17|England
2020-02-14|IB PAY & SERVICING MUMBAI|292|Offshore
2020-02-14|IB_BEREAVEMENTS|87|England
2020-02-14|ILLUSTRATIONS MUMBAI|339|Offshore
2020-02-14|IPM FSAVC MUMBAI|5|Offshore
2020-02-14|MPP|35|England
2020-02-14|MPP_SCHEME_SERVICING|125|England
2020-02-14|NEW BUSINESS|8|Offshore
2020-02-14|NEW_WORLD_BEREAVEMENTS|13|England
2020-02-14|OB_LIFE_BEREAVEMENTS|36|England
